ImageName,DeltaE00_Orig,MSE_Orig,MAE_Orig,DeltaE76_Orig,DeltaE00_Mod,MSE_Mod,MAE_Mod,DeltaE76_Mod,DynamicK,Time_Orig,Time_Mod,CV
1000_AS.JPG,5.21898791985506,35.8545562797484,2.92551852421315,4.94014632699396,5.51087665046045,40.450036978876,3.09690073653933,5.26125865293716,19,0.328198,0.3284031,0.1010182
1000_D.JPG,5.21855513444613,43.6897646577437,3.03849582860985,6.59591080641379,5.49689451534661,48.7208464892031,3.20535894763419,7.00779515148818,9,0.2917442,0.2794398,0.2160674
1000_S.JPG,3.25364711222808,10.7811542852286,1.07225971048676,3.03682928935894,3.14277411508997,10.3771749857599,1.03006733327232,2.82149156659908,9,0.2945434,0.3068565,0.1742112
1001_AS.JPG,3.74475565070414,29.4419040134375,2.54038448710903,4.36428345893932,3.74475565070414,29.4419040134375,2.54038448710903,4.36428345893932,25,0.2726254,0.5442712,0.05548336
1001_D.JPG,2.87911131977546,12.8302375958431,1.56689040545424,2.92996936668458,2.87911131977546,12.8302375958431,1.56689040545424,2.92996936668458,25,0.286894,0.3145527,0.03185413
1001_S.JPG,4.6240163046576,48.1180755323979,3.16675408689025,5.62012607586217,4.6240163046576,48.1180755323979,3.16675408689025,5.62012607586217,25,0.2857514,0.2792292,0.05679754
1002_AS.JPG,1.64620270350432,3.56277552127324,0.827017945548331,1.48123067033999,1.61502773559597,3.34036178661685,0.778679268515183,1.45964741834448,23,0.2749478,0.2996427,0.07895286
1002_D.JPG,4.19713903641541,11.9019245726421,1.54632493670221,3.88025491701079,2.89247115533845,11.4880390405259,1.61038103797833,3.03388374671363,13,0.2796964,0.2714451,0.127893
1002_S.JPG,1.59452447313684,4.30614880643456,0.785632405975902,1.46105380183024,1.53688528408063,4.31953759455396,0.783210661243169,1.42150624838199,21,0.287114,0.2899212,0.09200959
1003_AS.JPG,2.61018949270064,15.0453200117072,1.95310306439651,3.32617078021207,2.61018949270064,15.0453200117072,1.95310306439651,3.32617078021207,25,0.286484,0.2714971,0.0368656
1003_D.JPG,4.25728182106534,23.4667746351171,2.68859827550721,5.02943668112281,4.25728182106534,23.4667746351171,2.68859827550721,5.02943668112281,25,0.2858949,0.3059762,0.03813781
1003_S.JPG,4.76817476032536,49.7319243959838,4.00450135469425,6.35643634188078,4.76817476032536,49.7319243959838,4.00450135469425,6.35643634188078,25,0.26943,0.2712976,0.01543405
1004_AS.JPG,3.43203061156454,26.3557725959075,3.22920001913262,4.65929496882803,3.41151785533873,26.1904576834179,3.19221752973782,4.59850393238935,9,0.2867672,0.2902805,0.1652727
1004_D.JPG,3.90101330328222,34.3824279437119,3.70387703788273,5.20322741003365,3.94147070515891,35.0211354926069,3.7379783469113,5.26307579905887,24,0.2922159,0.2929298,0.07430617
1004_S.JPG,2.69265718190832,12.0181428057824,2.06815981479486,3.45894039881392,2.69265718190832,12.0181428057824,2.06815981479486,3.45894039881392,25,0.2963619,0.2998822,0.02760558
